,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
391766,2013-04-10 15:58:39,2,3,69,682,24800,,162609,0,0,2,2013-05-27,2013-05-29,2,1,1,8785,1,0,1,6,105,35,64
617935,2013-04-26 22:36:48,2,3,66,184,2037,2643.5858,890369,0,1,3,2013-09-04,2013-09-09,1,0,1,20460,1,0,3,4,13,1531,10
223318,2014-04-03 15:08:12,37,1,69,793,49227,,821420,0,0,9,2014-04-09,2014-04-15,1,1,1,43864,6,0,1,5,149,803,38
26665,2013-04-07 11:36:18,2,3,66,174,41942,2186.4145,112433,0,0,9,2013-07-28,2013-08-01,3,0,1,23703,6,0,1,2,50,509,61
161531,2013-04-06 11:37:07,24,2,3,50,5224,,219828,0,0,9,2013-05-18,2013-05-19,2,0,2,50764,4,0,1,4,196,1991,15
123765,2014-04-17 23:56:34,37,1,69,655,12684,,125999,0,0,2,2014-07-11,2014-07-13,2,0,1,15304,1,0,2,6,105,919,90
372039,2013-04-14 11:04:00,2,3,66,174,5938,111.2909,902012,0,0,9,2013-04-15,2013-04-16,2,1,1,28728,4,0,1,2,50,365,48
423395,2014-04-26 18:54:33,37,1,69,784,7930,,1045844,0,1,9,2014-08-23,2014-08-25,4,0,2,60797,6,0,1,6,105,892,53
67698,2014-04-03 16:52:32,11,3,205,385,47462,718.3891,1114702,0,0,9,2014-06-14,2014-06-15,2,0,1,12490,5,0,2,2,50,1155,47
492603,2014-04-28 06:20:39,2,3,66,337,14313,1586.7652,64845,0,0,9,2014-08-16,2014-08-20,2,2,1,8236,1,0,2,2,50,656,91
261994,2014-04-17 20:18:59,2,3,66,321,33796,322.9946,554382,1,0,9,2014-04-17,2014-04-18,1,0,1,12189,6,0,2,2,50,637,18
533186,2014-04-24 21:07:39,37,1,69,923,54859,,183435,0,1,4,2014-08-01,2014-08-15,2,2,1,18773,1,0,7,6,22,1796,20
608581,2014-04-19 12:12:33,2,3,66,325,47264,904.432,419371,0,0,2,2014-05-29,2014-06-01,3,0,1,23682,6,0,1,2,50,659,34
510236,2013-04-08 20:35:29,2,3,66,363,12346,81.3851,122018,0,0,9,2013-04-21,2013-04-23,2,0,1,8267,1,0,2,2,50,675,41
493274,2013-04-23 17:07:05,2,3,66,184,15359,5803.462,66804,0,0,9,2013-05-29,2013-06-03,2,0,1,31751,4,0,1,3,106,107,37
319677,2014-04-20 19:02:30,2,3,179,18,30570,,740035,0,0,2,2014-10-23,2014-10-25,2,0,1,41925,1,0,1,3,106,757,26
151354,2014-04-10 16:33:18,2,3,66,226,13982,756.9757,196927,0,0,9,2014-09-12,2014-09-17,2,0,1,7635,3,0,1,2,50,675,86
293419,2014-04-06 10:03:39,37,1,69,837,19020,,657607,0,1,1,2014-10-24,2014-10-31,3,2,2,6387,1,0,1,6,170,1894,67
254406,2014-04-25 11:30:20,2,3,66,348,26497,1616.3066,528663,0,0,9,2014-11-15,2014-11-22,5,0,2,11938,1,0,1,4,8,126,65
506873,2013-04-09 18:25:33,2,3,66,442,31674,229.992,109453,0,0,9,2013-04-12,2013-04-13,5,0,3,11921,1,0,3,2,50,634,29
419378,2013-04-30 08:40:47,2,3,66,174,24103,5651.1515,1037090,0,0,2,2013-05-15,2013-05-17,3,1,1,8745,1,1,1,6,204,27,5
506922,2014-04-22 16:20:56,2,3,66,442,3386,,109453,0,0,9,2014-04-30,2014-05-03,9,0,5,43002,1,1,1,2,50,530,39
67758,2014-04-13 04:38:47,11,3,205,385,51960,,1114702,0,0,9,2014-06-23,2014-06-25,2,0,1,12228,6,0,1,2,50,411,83
257980,2014-04-05 07:54:19,2,3,198,208,54488,,540477,0,0,9,2014-04-30,2014-05-03,2,0,1,12576,5,0,1,2,50,676,13
138086,2013-04-17 08:13:41,2,3,66,143,9615,77.7197,162874,0,0,2,2013-06-21,2013-06-23,2,0,1,25904,6,0,2,2,50,438,90
126936,2014-04-05 16:02:23,2,3,66,258,4687,4506.1694,133179,0,0,9,2014-07-26,2014-08-09,2,2,1,20773,6,0,1,6,77,222,62
201037,2013-04-05 21:40:12,2,3,66,462,27117,1709.6926,360639,0,0,9,2013-07-17,2013-07-24,2,0,1,12732,5,0,1,2,50,637,18
80125,2014-04-07 12:10:26,2,3,66,467,47448,1514.8563,1150422,0,0,9,2014-04-17,2014-04-21,1,0,1,12270,6,0,1,2,50,663,41
44538,2013-04-22 18:32:28,2,3,66,351,32748,,1048638,1,0,1,2013-05-02,2013-05-03,2,1,1,387,3,0,1,2,50,638,25
119622,2014-04-15 14:57:44,2,3,66,226,52997,351.5947,113562,0,0,0,2014-07-02,2014-07-06,3,0,1,15093,1,0,1,2,50,679,77
70911,2014-04-02 19:00:41,2,3,66,331,52997,536.8126,1125417,0,0,9,2014-05-21,2014-05-24,3,2,2,12233,6,0,2,2,50,675,98
532389,2014-04-01 05:04:48,2,3,66,363,31848,22.2468,181904,0,0,0,2014-04-05,2014-04-06,1,0,1,8271,1,1,1,2,50,696,25
136020,2013-04-08 09:17:44,11,3,205,330,43026,,156031,0,0,9,2013-04-24,2013-04-25,2,0,1,26051,6,0,1,2,50,1235,22
54534,2014-04-14 08:26:10,11,3,205,385,46963,328.4196,1077382,0,0,9,2014-04-20,2014-04-23,2,0,1,8267,1,0,2,2,50,675,56
297591,2014-04-08 11:36:40,2,3,66,174,16634,2380.5672,666063,0,1,9,2014-09-20,2014-09-27,2,2,1,12188,6,0,1,4,8,110,65
187756,2014-04-24 16:30:55,23,1,1,329,4948,680.5758,311644,0,0,0,2014-07-18,2014-07-25,2,0,1,21780,6,0,1,6,208,1480,90
520830,2014-04-13 14:05:35,2,3,66,462,49272,110.2151,155699,0,0,9,2014-04-18,2014-04-19,2,2,1,23414,6,0,1,2,50,619,93
347924,2014-04-10 21:08:17,2,3,66,258,9875,721.9337,837089,0,0,9,2014-07-10,2014-07-13,2,0,1,7635,3,0,1,2,50,675,56
601080,2014-04-09 18:44:13,2,3,66,435,22056,,398142,0,1,9,2014-05-03,2014-05-10,2,0,1,1152,1,0,2,4,47,1502,61
482205,2014-04-21 23:25:29,2,3,66,352,30279,7894.9346,29037,0,0,0,2014-06-02,2014-06-05,4,0,1,468,1,0,2,3,48,153,97
196641,2014-04-21 19:16:15,2,3,66,258,47749,4906.0143,343368,1,0,1,2014-06-29,2014-07-01,2,0,1,2017,6,0,1,6,105,35,5
190090,2014-04-25 22:42:16,2,3,66,322,36507,1483.8372,323596,0,0,1,2014-05-19,2014-05-24,4,0,2,8254,1,0,1,2,50,365,7
624934,2013-04-15 00:29:56,2,3,66,174,31731,2381.8309,463865,0,1,9,2013-04-16,2013-04-19,2,0,1,8791,1,0,1,4,8,110,73
62666,2014-04-23 22:14:39,2,3,77,824,15015,4859.8837,1100309,0,0,9,2014-06-13,2014-06-16,1,0,1,8747,1,0,1,3,106,107,10
169954,2013-04-19 06:55:24,34,3,205,155,5748,101.7282,249169,0,0,9,2013-04-19,2013-04-21,2,1,1,11976,1,0,1,2,50,664,10
66995,2014-04-16 19:28:08,31,2,50,604,28122,,1112760,0,0,0,2014-04-16,2014-04-18,4,0,2,20464,6,0,1,3,82,228,59
214375,2014-04-25 09:26:23,2,3,66,351,33822,394.0572,396420,0,0,9,2014-07-02,2014-07-04,2,2,1,25335,6,0,4,2,50,191,68
415435,2014-04-12 23:21:10,18,2,119,0,27731,,1025433,0,0,9,2014-05-10,2014-05-15,2,0,1,8746,1,0,2,6,105,29,78
353919,2014-04-11 18:22:30,37,1,69,727,1805,,852321,0,0,2,2014-05-19,2014-05-26,2,0,1,8250,1,0,1,2,50,628,54
483161,2013-04-10 09:45:16,2,3,66,174,24103,2451.5276,696359,0,0,1,2013-06-28,2013-07-03,2,1,1,7635,3,0,1,2,50,675,97
597167,2014-04-17 06:01:50,2,3,66,363,12841,1043.6781,1034341,0,0,1,2014-08-16,2014-08-22,5,0,1,8260,1,0,1,2,50,701,44
286722,2013-04-05 20:58:21,37,1,69,761,41949,,126117,0,0,9,2013-05-13,2013-05-15,1,0,1,19991,6,1,1,6,77,21,85
241317,2014-04-14 15:00:11,34,3,205,135,36086,65.3978,1177466,0,0,9,2014-04-17,2014-04-19,2,0,1,25944,6,0,1,2,198,370,68
610292,2014-04-19 18:31:21,2,3,66,442,53708,684.2882,1065838,0,0,1,2014-08-10,2014-08-11,2,0,1,12320,5,0,1,2,50,350,91
134608,2013-04-21 15:52:01,11,3,205,135,36086,712.1761,891848,0,0,4,2013-06-29,2013-06-30,2,2,1,23389,3,0,1,2,50,1181,48
581172,2013-04-28 14:21:46,37,1,69,844,14508,,990295,1,1,9,2013-07-12,2013-07-15,2,0,1,8739,1,0,3,6,144,4,64
512796,2014-04-13 14:17:45,2,3,66,174,28377,1429.0148,796227,0,0,9,2014-06-05,2014-06-06,2,0,1,3676,3,0,1,2,50,406,91
24153,2014-04-15 11:37:34,2,3,66,348,876,962.654,563713,0,0,9,2014-05-11,2014-05-15,5,1,1,8268,1,1,1,2,50,682,39
296002,2014-04-02 03:44:09,37,1,69,944,40708,,150998,0,1,9,2014-05-19,2014-05-25,2,0,1,8225,1,0,3,4,124,1939,36
148126,2014-04-14 12:28:49,2,3,66,220,5444,207.2152,924539,1,0,1,2014-04-18,2014-04-20,1,0,1,12227,6,0,1,2,50,701,17
74994,2014-04-25 11:38:32,23,1,1,395,29254,890.3988,707676,0,1,9,2014-08-01,2014-08-05,2,0,1,8253,1,0,1,6,70,19,2
341209,2014-04-29 11:02:13,2,3,66,348,48862,1091.5826,267018,0,0,9,2014-06-05,2014-06-09,2,0,1,12227,6,0,1,2,50,701,0
450600,2014-04-08 09:16:10,11,3,205,330,54138,2566.0075,613998,0,0,9,2014-10-25,2014-10-29,2,0,1,8250,1,0,1,2,50,628,96
630029,2014-04-18 20:29:02,37,1,69,904,19152,,1124048,1,1,0,2014-06-22,2014-06-23,2,0,1,11620,1,0,2,2,50,369,37
290643,2014-04-08 20:51:56,13,1,46,347,50466,392.3251,137374,0,0,1,2014-08-18,2014-08-23,4,0,1,8253,1,0,1,6,70,19,73
449867,2014-04-14 19:23:11,2,3,66,403,46897,372.6928,612135,0,0,0,2014-04-17,2014-04-19,2,3,1,14148,4,0,2,2,50,191,28
299649,2013-04-17 09:56:13,2,3,66,174,49660,2417.7001,160769,0,1,9,2013-05-04,2013-05-11,2,0,1,8855,1,0,1,2,50,213,55
237764,2013-04-13 19:18:03,2,3,66,337,15516,3580.2378,1166160,0,0,9,2013-06-20,2013-06-22,6,1,3,48593,6,1,1,6,77,132,99
501447,2013-04-14 18:11:46,2,3,66,322,44140,609.2014,758093,0,0,1,2013-05-10,2013-05-15,2,1,1,12228,6,1,1,2,50,411,68
68109,2013-04-27 20:01:12,2,3,66,448,18390,159.7045,687621,0,0,9,2013-05-06,2013-05-07,1,0,1,26565,6,1,1,2,50,488,77
150629,2014-04-27 17:31:45,2,3,66,226,33456,356.2526,933683,0,0,2,2014-05-18,2014-05-20,2,0,1,12149,1,0,1,2,50,624,34
584727,2014-04-11 13:29:24,2,3,66,318,47530,,998193,0,1,9,2014-05-16,2014-05-19,2,0,1,5675,3,0,1,2,50,700,55
475079,2014-04-06 18:23:34,2,3,66,220,40803,1376.4862,678367,1,0,9,2014-08-08,2014-08-12,2,0,1,13725,4,0,1,4,174,405,37
337489,2014-04-04 19:52:05,8,4,77,824,22017,,259538,0,0,5,2014-04-14,2014-04-16,1,0,1,8819,1,1,1,3,168,1242,97
422697,2013-04-05 06:43:45,34,3,205,354,7363,3864.3534,525305,0,0,9,2013-08-22,2013-08-24,2,0,1,18633,6,0,1,6,68,275,21
356135,2014-04-03 17:23:40,2,3,66,174,54486,184.5959,317529,1,0,0,2014-04-05,2014-04-06,4,0,2,23288,6,0,3,2,50,633,17
475592,2013-04-09 20:44:24,11,3,66,348,48862,1.0928,679548,1,0,9,2013-04-10,2013-04-12,2,0,1,8267,1,0,1,2,50,675,69
447168,2013-04-04 13:28:20,2,3,66,258,4269,1769.3994,604557,1,0,9,2013-04-05,2013-04-07,2,0,1,11924,1,0,1,2,50,1675,93
309385,2014-04-26 20:53:14,2,3,66,331,38255,213.8916,183357,0,0,9,2014-04-27,2014-04-28,3,0,1,8793,1,0,2,2,50,677,28
202260,2014-04-09 20:09:12,2,3,66,189,627,,1076809,1,0,1,2014-04-12,2014-04-14,2,3,1,29003,4,0,1,2,50,516,31
52710,2014-04-09 09:33:44,2,3,23,48,4924,,649320,0,0,9,2014-05-16,2014-05-19,2,0,1,8802,1,0,1,2,50,503,41
587668,2014-04-23 10:28:08,8,4,77,977,8801,4365.4417,1005286,0,1,9,2014-05-31,2014-06-14,1,0,1,18569,1,0,1,3,182,83,57
418183,2013-04-07 15:58:11,2,3,66,335,37769,1798.2237,511026,1,0,0,2013-08-31,2013-09-01,4,0,2,8277,1,0,2,2,50,412,55
150964,2014-04-15 17:01:05,37,1,69,727,15151,,935187,0,0,9,2014-04-24,2014-04-25,1,0,1,597,1,1,1,6,21,14,36
59926,2013-04-02 18:57:55,37,1,69,761,41949,,668897,1,1,1,2013-09-15,2013-09-23,2,0,1,8819,1,0,4,3,168,1242,69
212964,2014-04-05 07:05:48,2,3,66,174,24103,5471.1011,1108388,1,1,9,2014-05-13,2014-05-18,2,0,1,8747,1,0,2,3,106,107,30
347026,2014-04-21 07:24:30,2,3,66,331,1836,205.5538,285407,0,0,9,2014-04-24,2014-04-27,1,1,1,11319,1,0,1,2,50,681,77
152776,2014-04-04 19:37:18,2,3,66,442,35390,1348.3248,942198,0,0,3,2014-05-20,2014-05-23,2,1,1,12175,6,0,1,2,50,366,15
368444,2014-04-18 17:00:32,2,3,66,356,47371,,361698,1,1,2,2014-05-22,2014-06-02,2,0,1,5405,6,0,1,4,8,126,52
594728,2014-04-26 19:50:32,23,1,1,318,2096,5816.0757,1025892,0,0,9,2014-06-21,2014-06-22,2,0,1,6573,6,0,1,3,171,61,37
428514,2014-04-14 08:34:53,34,3,205,354,48943,,544510,0,0,9,2014-08-25,2014-08-27,2,4,1,8811,1,0,1,2,198,1626,63
257099,2014-04-06 18:13:07,2,3,66,337,7824,,28927,0,0,0,2014-05-16,2014-05-17,2,0,1,24902,6,0,1,2,50,674,6
543727,2014-04-10 10:40:11,18,2,119,0,27731,,887228,0,1,9,2014-06-14,2014-06-15,2,0,1,8822,1,0,3,3,130,91,44
226705,2014-04-24 12:32:57,2,3,66,174,23706,222.506,1143357,0,1,9,2014-04-29,2014-05-01,2,0,1,8250,1,0,1,2,50,628,45
546116,2014-04-25 21:18:16,8,4,77,824,15015,3918.6501,235965,0,0,9,2014-06-21,2014-06-25,2,0,1,8819,1,0,2,3,168,1242,17
92660,2014-04-14 20:42:44,37,1,69,941,44781,,190487,1,1,2,2014-07-13,2014-07-15,2,0,1,15121,3,0,4,6,180,1737,38
275819,2014-04-20 00:30:33,13,1,46,157,34868,5005.1764,707572,0,0,0,2014-07-31,2014-08-08,2,1,1,25431,6,0,1,2,50,700,48
236448,2014-04-13 16:27:12,17,1,133,20,3392,,598343,0,0,5,2014-06-28,2014-06-30,2,0,1,8745,1,0,1,6,204,27,2
96527,2014-04-04 13:25:34,2,3,66,318,29699,,200945,1,0,9,2014-04-08,2014-04-11,1,1,1,8265,1,0,1,2,50,647,5
45258,2014-04-29 05:35:38,2,3,188,294,1294,,60878,0,0,9,2014-05-12,2014-05-15,2,0,2,12579,5,0,1,5,203,254,59
566297,2014-04-05 17:11:23,2,3,66,226,775,5714.2299,287921,0,0,9,2014-04-29,2014-05-01,1,0,1,23719,6,0,1,6,22,245,2
310427,2013-04-30 16:28:11,2,3,66,184,2037,841.7538,802500,0,1,3,2013-05-26,2013-05-29,2,1,1,8254,1,0,1,2,50,365,95
394623,2013-04-30 00:32:50,2,3,66,462,9234,,1032864,0,0,3,2013-06-03,2013-06-05,2,2,1,12188,6,0,2,4,8,110,18
233502,2014-04-03 22:00:34,18,2,119,0,27731,,591395,0,1,9,2014-05-20,2014-05-23,2,0,1,18569,1,0,2,3,182,83,62
618162,2013-04-03 14:41:51,8,4,77,824,13974,706.2306,451732,0,1,9,2013-05-06,2013-05-08,2,0,1,21367,1,0,1,0,63,934,2
14905,2013-04-18 16:24:36,24,2,3,62,50575,,1162693,0,0,9,2013-06-14,2013-06-17,2,0,1,12834,5,0,1,3,168,1242,8
273534,2014-04-10 09:24:57,11,3,205,155,14703,2712.4135,697697,0,1,5,2014-05-18,2014-05-25,2,0,1,669,3,0,1,2,50,212,47
6049,2014-04-02 13:45:05,2,3,66,403,2665,249.2004,1144208,0,0,3,2014-04-08,2014-04-10,2,0,1,8216,1,0,1,2,50,350,4
490329,2014-04-11 19:26:04,2,3,66,258,4687,1734.7491,93326,0,1,5,2014-04-14,2014-04-17,2,0,1,8281,1,0,1,2,50,663,9
260815,2014-04-17 14:27:33,2,3,66,174,21183,291.6692,667056,0,0,9,2014-04-17,2014-04-18,1,0,1,61533,6,0,1,2,50,1241,14
509009,2014-04-29 20:15:37,2,3,66,348,26948,117.0148,145710,0,0,9,2014-05-03,2014-05-04,1,0,1,11569,1,0,1,2,50,623,32
563772,2013-04-22 19:27:54,2,3,23,48,4924,,281275,0,0,2,2013-05-11,2013-05-12,2,0,1,8799,1,1,1,6,46,1463,22
583770,2014-04-21 21:45:56,2,3,66,174,22118,,347000,1,0,2,2014-05-21,2014-05-22,2,0,1,8279,1,0,1,2,50,190,90
571767,2014-04-02 08:35:57,2,3,66,220,40803,1040.3763,303556,0,0,9,2014-04-05,2014-04-06,2,0,1,24974,6,0,1,2,198,750,16
283492,2014-04-14 02:17:48,2,3,29,194,28215,,726021,0,0,9,2014-04-16,2014-04-18,2,0,1,23054,1,1,2,3,48,814,61
110652,2014-04-12 21:45:48,34,3,205,155,42000,144.9524,233073,0,0,9,2014-05-09,2014-05-10,2,2,1,26394,6,0,2,2,198,932,13
517549,2014-04-27 19:31:23,2,3,66,258,2592,1451.7376,172765,0,1,0,2014-05-14,2014-05-20,2,0,1,8791,1,0,1,4,8,110,0
388304,2013-04-18 11:41:23,2,3,66,335,2058,74.8341,1016184,0,0,9,2013-04-20,2013-04-21,3,1,1,9524,1,0,4,2,50,561,18
350421,2014-04-28 14:45:55,2,3,215,646,51733,811.1804,910975,0,1,2,2014-05-24,2014-05-30,2,0,1,8791,1,0,2,4,8,110,87
147141,2014-04-21 17:29:41,2,3,66,311,43558,396.6391,340633,0,0,9,2014-07-09,2014-07-12,2,0,1,8291,1,0,1,2,50,191,48
563894,2013-04-15 23:56:55,2,3,63,138,1239,,281723,1,0,9,2013-04-17,2013-04-18,2,0,1,8267,1,1,1,2,50,675,69
186230,2014-04-12 10:21:00,30,4,195,548,56440,,448987,1,0,9,2014-04-19,2014-04-24,2,1,1,43235,1,0,1,0,63,1196,82
412360,2014-04-04 16:28:36,2,3,66,174,17494,1234.6388,1078437,0,1,9,2014-04-13,2014-04-19,2,2,1,8824,1,0,2,4,8,118,44
589168,2014-04-02 14:50:52,37,1,69,577,38219,,365034,0,1,0,2014-05-26,2014-06-01,2,0,1,20073,6,0,1,6,77,217,62
12614,2014-04-19 09:01:09,24,2,3,50,5703,,1156537,0,0,9,2014-04-27,2014-04-28,2,0,1,8242,1,1,1,3,171,61,90
543203,2013-04-17 07:34:32,2,3,154,196,38140,,228914,0,0,0,2013-05-16,2013-05-19,2,1,1,8245,1,0,3,6,22,245,64
523079,2014-04-11 18:05:02,2,3,66,174,30495,212.3159,187735,1,1,2,2014-06-07,2014-06-10,2,0,1,8250,1,0,1,2,50,628,45
11638,2013-04-30 15:46:12,8,4,77,824,35958,1205.124,1155767,0,0,5,2013-07-24,2013-07-31,2,0,1,8812,1,0,1,0,34,85,97
256161,2014-04-24 23:27:17,34,3,205,155,14703,121.2644,653789,0,0,9,2014-04-25,2014-04-26,2,0,1,8281,1,0,2,2,50,663,70
421727,2014-04-22 07:29:46,2,3,66,226,42300,5762.7041,1102139,0,0,0,2014-07-05,2014-07-08,3,0,1,8245,1,0,2,6,22,245,30
75094,2014-04-09 12:39:49,32,1,62,33,14495,,139638,0,0,5,2014-12-28,2015-01-07,6,0,3,12227,6,0,1,2,50,701,17
25640,2014-04-16 21:45:03,2,3,66,174,8966,5982.8997,1150,0,0,0,2014-05-23,2014-05-24,2,0,1,8290,1,0,1,6,15,38,46
605317,2013-04-01 17:44:48,2,3,66,220,48018,289.4314,418304,0,0,9,2013-06-21,2013-06-23,2,0,1,26192,6,0,3,2,50,717,91
515675,2014-04-05 10:02:01,11,3,205,330,54138,87.0047,167820,0,0,4,2014-04-22,2014-04-23,2,0,1,1863,1,1,1,2,198,382,96
336254,2014-04-08 20:19:18,2,3,82,862,48871,,875777,0,0,2,2014-12-13,2014-12-21,2,2,1,8260,1,0,1,2,50,701,21
439137,2014-04-14 18:34:16,23,1,1,322,52755,6182.9487,1153674,0,0,9,2014-06-13,2014-06-19,1,0,1,8278,1,0,1,2,50,368,39
585047,2013-04-25 19:38:30,2,3,66,331,28112,1122.1784,350922,0,1,9,2013-05-11,2013-05-18,1,0,1,8791,1,1,1,4,8,110,65
410864,2014-04-06 22:23:21,37,1,69,566,42864,,1073635,0,1,0,2014-06-13,2014-06-19,2,0,1,22007,1,0,1,6,208,1603,5
87359,2013-04-12 14:36:51,2,3,130,759,28771,,172279,0,0,9,2013-05-29,2013-05-30,1,0,1,22864,6,0,2,4,93,2086,60
344929,2013-04-21 13:57:53,2,3,66,220,43026,291.5252,900443,0,0,9,2013-04-22,2013-04-24,2,1,1,8216,1,1,1,2,50,350,98
561865,2014-03-25 11:09:51,2,3,66,348,9970,66.6292,710408,0,0,9,2014-03-30,2014-03-31,2,0,1,62929,6,0,1,2,50,420,32
152873,2013-03-10 16:23:51,2,3,66,226,42300,9143.2337,581516,0,0,1,2013-03-17,2013-03-20,2,0,1,1398,3,0,1,3,141,1240,36
468435,2014-03-12 06:02:59,2,3,66,337,51661,,422037,0,0,3,2014-05-09,2014-05-12,2,0,1,26943,6,0,1,2,50,743,70
597298,2013-03-14 15:59:14,2,3,133,14,54307,,838776,1,0,9,2013-06-03,2013-06-05,4,1,2,20278,6,1,1,6,105,809,2
405587,2013-03-31 18:56:50,2,3,66,351,7929,4437.4825,207021,0,1,1,2013-06-12,2013-06-20,1,0,1,8859,1,0,1,2,50,212,33
228945,2013-03-08 08:50:47,2,3,69,930,34092,,839311,0,1,9,2013-03-29,2013-04-07,3,0,1,12654,5,0,1,2,50,682,41
259758,2014-03-05 12:22:42,11,3,205,135,36086,2642.2601,929600,0,1,9,2014-05-11,2014-05-17,2,0,1,11373,1,0,8,4,128,1455,26
150554,2014-03-08 18:00:41,13,1,46,172,56153,414.7277,576079,0,0,5,2014-09-26,2014-09-29,6,0,3,53920,3,0,1,6,68,275,72
506411,2014-03-21 07:19:52,2,3,66,226,39329,1933.1539,550194,0,1,9,2014-11-26,2014-11-30,4,0,1,25944,6,0,3,2,198,370,55
248121,2014-03-07 08:38:12,11,3,205,354,9913,,893675,0,0,0,2014-03-28,2014-03-30,1,0,1,17614,5,0,1,2,50,191,18
108125,2014-03-20 11:05:41,2,3,66,174,11491,5803.9179,414686,0,0,1,2014-06-04,2014-06-07,2,0,1,1645,1,0,1,6,204,1115,29
244050,2013-03-31 18:20:58,2,3,66,442,9304,821.8511,882319,0,0,9,2013-04-02,2013-04-04,1,0,1,23654,6,0,1,2,50,947,81
162487,2014-03-06 14:38:22,2,3,66,337,10841,948.1572,613622,0,1,9,2014-03-22,2014-03-27,1,1,1,8268,1,0,1,2,50,682,96
475564,2013-03-19 14:51:03,2,3,66,174,24103,5867.2089,441113,0,0,3,2013-10-07,2013-10-12,2,1,1,48593,6,0,1,6,77,132,9
7453,2014-03-09 19:43:26,2,3,66,220,13407,,44526,0,0,9,2014-03-29,2014-03-31,4,0,2,28514,6,0,1,2,50,1457,17
15074,2013-03-20 14:31:53,2,3,80,38,52486,,75547,0,0,9,2013-04-03,2013-04-08,2,0,2,1901,1,0,1,2,198,401,16
119055,2014-03-25 20:06:20,2,3,66,462,14785,2.7382,445369,0,0,1,2014-06-18,2014-06-19,2,2,1,12512,5,0,1,2,50,664,39
88643,2013-03-21 16:23:58,34,3,205,135,27655,184.4963,355186,0,0,9,2013-03-27,2013-03-30,2,0,1,11629,1,0,2,2,198,370,4
419304,2014-03-05 07:33:11,2,3,63,431,43836,3986.3718,265414,0,0,9,2014-04-09,2014-04-10,1,0,1,12236,6,0,1,2,50,676,4
138378,2014-03-26 14:40:19,2,3,66,348,20093,3512.2729,536140,0,0,9,2014-08-28,2014-09-07,2,0,1,12243,6,0,1,6,204,27,9
546603,2014-03-07 14:07:13,2,3,66,348,26037,11.8155,661991,0,0,9,2014-03-14,2014-03-16,1,0,1,8267,1,0,1,2,50,675,69
44448,2013-03-29 15:30:52,11,3,205,354,43201,72.3052,164193,0,0,9,2013-06-25,2013-06-26,2,0,1,14875,1,0,1,2,198,750,16
425945,2014-03-26 18:26:41,34,3,66,196,2428,2436.1425,300038,0,0,9,2014-06-20,2014-06-22,2,0,1,8279,1,0,1,2,50,1230,68
90530,2014-03-31 22:24:10,2,3,66,174,17468,6916.8136,361452,0,0,9,2014-04-14,2014-04-17,2,0,1,8242,1,0,1,3,171,61,76
457383,2014-03-18 16:22:22,2,3,66,322,45317,693.9493,395923,0,0,9,2014-04-11,2014-04-13,2,0,1,8277,1,0,1,2,50,412,48
514036,2014-03-12 12:22:08,2,3,66,174,5938,1215.5266,576604,0,0,9,2014-03-31,2014-04-05,2,2,1,61184,6,0,1,4,8,1619,57
116214,2013-03-30 00:52:40,2,3,66,174,24103,8646.9269,435330,0,0,9,2013-04-11,2013-04-13,1,0,1,12545,5,0,1,3,182,81,78
121322,2014-03-29 10:16:06,2,3,66,442,19605,6532.405,453860,1,1,1,2014-03-30,2014-04-02,2,0,1,792,1,0,1,6,208,1480,43
48821,2014-03-17 17:34:43,11,3,205,135,1392,2370.0377,177800,0,0,9,2014-04-09,2014-04-23,2,0,1,8268,1,0,1,2,50,682,16
358995,2014-03-17 14:14:14,11,3,205,354,51792,,66845,0,0,9,2014-05-09,2014-05-12,7,0,2,1532,1,0,3,4,119,2068,29
44911,2013-03-21 00:29:38,2,3,66,258,12618,,165915,1,0,9,2013-05-14,2013-05-15,2,0,1,8794,1,0,1,6,144,7,60
339960,2014-03-17 14:36:06,24,2,3,50,5703,,1170188,0,1,9,2014-05-15,2014-05-16,1,0,1,8822,1,0,3,3,130,91,32
479726,2014-03-22 17:19:40,17,1,133,20,25799,,451968,0,0,9,2014-10-17,2014-10-19,2,0,1,21562,6,0,1,6,199,5,36
181692,2014-03-17 06:51:44,2,3,66,348,9710,,667847,0,0,1,2014-04-22,2014-04-26,2,0,1,14984,1,0,2,2,50,1457,80
141232,2014-03-01 21:14:09,2,3,66,174,16634,2380.8674,549410,0,1,2,2014-07-09,2014-07-15,1,1,1,11938,1,0,2,4,8,126,2
582936,2014-03-04 19:38:14,37,1,69,574,32474,,795198,0,0,9,2014-04-26,2014-04-28,2,0,1,30337,1,0,1,6,70,10,89
570426,2013-03-23 10:23:47,34,3,205,155,14703,724.8172,748168,0,0,9,2013-04-19,2013-04-20,2,0,1,8838,1,0,3,2,50,363,47
231657,2013-03-28 18:04:32,2,3,66,337,55099,,847294,0,0,9,2013-04-23,2013-04-28,2,2,1,8745,1,0,7,6,204,1614,25
237730,2013-03-14 17:21:12,2,3,66,321,42936,,866284,0,0,1,2013-04-01,2013-04-02,1,2,1,8288,1,0,3,2,198,399,95
